,epidemic_id,date_range,pathogen,locations,country,hosts,source_reports
131,flu_00132,2016-10-28 to 2016-12-07,H5N8 subtype,"Prasia Elysiorum (admin level 2), Lubusz Voivodeship (admin level 1); West Pomeranian Voivodeship (admin level 1)",Poland,Aves; Gallus gallus; Anas; Galliformes,2016_12_29_6; 2016_12_01_5; 2016_11_15_6
132,flu_00133,2016-11-09 to 2016-12-13,H5N8 subtype,Austria (country),Austria,Aves,2016_12_13_1; 2016_11_15_9
133,flu_00134,2009-12-11 to 2010-01-20,H5N1 subtype,"Ponhea Kraek District (admin level 2), Kampong Cham Province (admin level 1); Kompung Chinang (admin level 2), Kampong Chhnang Province (admin level 1)",Cambodia,Aves; Homo sapiens,2010_01_20_1; 2009_12_22_3
134,flu_00135,2015-05-11 to 2015-05-11,H5N1 subtype,Kastamonu Vilayet (admin level 1),Ottoman Empire,Gallus gallus; Galliformes,2015_05_11_3
135,flu_00136,2011-04-05 to 2011-04-05,H7N1 subtype,"Schoren (admin level 2), Canton of Bern (admin level 1)",Switzerland,Aves; Galliformes,2011_04_05_4
136,flu_00137,2017-03-03 to 2017-03-30,Influenza A virus,South Chungcheong Province (admin level 1),South Korea,Aves; Gallus gallus; Anas,2017_05_12_7; 2017_03_08_7; 2017_03_03_5
137,flu_00138,2011-11-17 to 2011-11-17,H5N2 subtype,Western Cape (admin level 1),South Africa,Aves; Galliformes,2011_11_17_7
138,flu_00139,2016-01-16 to 2016-01-19,H7N9 subtype,"Chekiang Province, Republic of China (admin level 1)",Taiwan,Homo sapiens; Galliformes,2016_01_22_11; 2016_01_22_10
139,flu_00140,2011-05-18 to 2011-06-19,H5N2 subtype,Western Cape (admin level 1),South Africa,Aves; Homo sapiens; Galliformes,2011_05_18_1; 2011_06_20_4
140,flu_00141,2009-03-17 to 2009-03-30,H5N1 subtype,Aichi Prefecture (admin level 1),Japan,Aves; Homo sapiens; Galliformes,2009_03_17_5; 2009_03_30_3
141,flu_00142,2014-09-16 to 2015-03-06,H7N9 subtype,"Beijing (admin level 1); Jiangsu (admin level 1); Shenzhen (admin level 2), Guangdong (admin level 1); Meizhou (kapital sa prepektura sa Republikang Popular sa Tsina) (admin level 2), Guangdong (admin level 1); Zhejiang (admin level 1); Zhuhai (admin level 2), Guangdong (admin level 1); Guangdong (admin level 1); Fujian (admin level 1); Shandong (admin level 1); Chaoyang (admin level 2), Liaoning (admin level 1); Jiangmen (admin level 2), Guangdong (admin level 1); Shanghai (admin level 1); Zhongshan (admin level 2), Guangdong (admin level 1); Guangxi Zhuang Autonomous Region (admin level 1); Urumqi (admin level 2), Xinjiang (admin level 1); Dongguan (admin level 2), Guangdong (admin level 1); Hebei (admin level 1); Anhui (admin level 1); Hong Kong (admin level 1); Heyuan (admin level 2), Guangdong (admin level 1); Hunan (admin level 1); Guizhou (admin level 1); Jiangxi (admin level 1); Guangzhou (kapital sa lalawigan) (admin level 2), Guangdong (admin level 1); Jiangsu Province (Republic of China) (admin level 1)",People's Republic of China,Aves; Gallus gallus; Homo sapiens; Galliformes,2014_11_12_2; 2015_02_13_5; 2015_01_30_6; 2014_10_24_5; 2014_12_09_5; 2015_03_02_11; 2015_01_08_6; 2014_12_29_9; 2014_12_23_5; 2015_03_06_6; 2015_01_08_11; 2014_12_16_3; 2014_11_03_10
142,flu_00143,2012-03-17 to 2012-03-19,H5N2 subtype,Waterschap Limburg (admin level 1),Netherlands,Aves; Galliformes,2012_03_23_4
143,flu_00144,2016-05-07 to 2016-07-24,H5N1 subtype,Cairo Governorate (admin level 1); Al Sharqia Governorate (admin level 1); Qena Governorate (admin level 1); Giza Governorate (admin level 1),Egypt,Aves; Gallus gallus; Anas; Homo sapiens,2016_07_12_6; 2016_10_17_6; 2016_06_24_3; 2016_05_20_1
144,flu_00145,2011-04-05 to 2011-04-05,H7N3 subtype,"Missouri (admin level 1); Polk County (admin level 2), Iowa (admin level 1)",United States of America,Phasianidae; Aves; Galliformes,2011_04_05_5
145,flu_00146,2009-06-24 to 2009-06-24,H1N1 subtype,Buenos Aires Province (admin level 1),Argentina,Sus scrofa,2009_07_21_1
146,flu_00147,2010-11-02 to 2010-11-02,H5N1 subtype,Connecticut (admin level 1),United States of America,Homo sapiens,2010_11_05_2
147,flu_00148,2013-10-28 to 2013-11-01,H5N1 subtype,West Java Province (admin level 1),Indonesia,Gallus gallus; Homo sapiens,2013_11_26_2; 2013_10_28_3
148,flu_00149,2016-11-04 to 2016-12-12,H5N8 subtype,"Stansstad (admin level 2), Nidwalden (admin level 1); Belmont-sur-Lausanne (admin level 2), Lavaux-Oron District (admin level 1); Oberhofen bei Kreuzlingen (admin level 2), Thurgau (admin level 1); Canton of Neuchâtel (admin level 1)",Switzerland,Galliformes; Laridae; Cepora; Aves; Anas platyrhynchos; Anas; Chroicocephalus ridibundus,2016_11_15_8; 2016_12_13_10; 2016_11_18_6
149,flu_00150,2015-03-13 to 2015-05-29,H5N1 subtype,"Amethi district (admin level 2), Uttar Pradesh (admin level 1); Sultanpur district (admin level 2), Uttar Pradesh (admin level 1)",India,Homo sapiens; Corvus splendens; Aves; Anas; Columbidae; Gallus gallus,2015_04_17_4; 2015_03_27_2; 2015_03_20_4; 2015_05_29_3
150,flu_00151,2010-02-19 to 2010-03-11,H5N1 subtype,Yangon Region (admin level 1); Sagaing Region (admin level 1),Myanmar,Aves; Gallus gallus; Anas; Galliformes,2010_03_11_2; 2010_03_09_3
151,flu_00152,2013-01-18 to 2013-03-01,H7N3 subtype,Jalisco (admin level 1),Mexico,Aves,2013_05_13_2; 2013_01_18_3
152,flu_00153,2012-05-22 to 2012-05-22,H5N1 subtype,Tripura (admin level 1),India,Aves; Galliformes,2012_05_22_1
153,flu_00154,2010-09-10 to 2010-09-10,H5N1 subtype,"Districtul Kuchinarai (admin level 2), Kalasin (admin level 1)",Thailand,Aves,2010_09_10_1
154,flu_00155,2008-03-28 to 2008-03-28,H5N1 subtype,Canton of Lucerne (admin level 1),Switzerland,Aves,2008_03_28_1
155,flu_00156,2007-09-26 to 2007-09-26,H5N1 subtype,Nigeria (country),Nigeria,Galliformes,2008_08_15_2
156,flu_00157,2006-12-01 to 2006-12-01,H5N1 subtype,"Essex County (admin level 2), Massachusetts (admin level 1)",United States of America,Aves; Sus scrofa,2006_12_01_1
157,flu_00158,2014-12-16 to 2014-12-29,H5N2 subtype,British Columbia (admin level 1),Canada,Aves; Gallus gallus; Homo sapiens; Galliformes,2014_12_16_2; 2014_12_23_1; 2014_12_29_3
158,flu_00159,2015-03-27 to 2015-03-27,H5N1 subtype,"Obshtina Iskŭr (munisipyo sa Bulgaria) (admin level 2), Pleven Province (admin level 1); Burgas Province (admin level 1); Silistra Province (admin level 1)",Bulgaria,Chroicocephalus ridibundus; Pelecanidae; Galliformes,2015_03_27_1
159,flu_00160,2007-02-26 to 2007-04-02,H5N1 subtype,"Dhaka Division (admin level 1); Naogaon District (admin level 2), Rajshahi Division (admin level 1)",Bangladesh,Homo sapiens; Galliformes; Aves; Anas; Columbidae; Gallus gallus,2007_06_22_3; 2008_01_18_3; 2009_01_14_2; 2007_04_02_3; 2008_10_24_2
160,flu_00161,2008-01-04 to 2008-02-23,H5N1 subtype,"Natore District (admin level 2), Rajshahi Division (admin level 1); Meherpur (admin level 2), Khulna Division (admin level 1); Mymensingh Division (admin level 1); Dhaka Division (admin level 1); Dakshin Dinajpur district (admin level 2), West Bengal (admin level 1); Distrik Jessore (admin level 2), Khulna Division (admin level 1); Barisal Division (admin level 1); Chittagong (admin level 2), Chattogram Division (admin level 1)",Bangladesh,Galliformes; Corvus; Podiceps nigricollis; Aves; Anas; Columbidae; Gallus gallus,2008_02_01_1; 2008_02_08_4; 2008_01_25_2; 2008_01_10_3; 2008_02_08_2; 2008_02_20_2; 2008_01_18_3; 2008_03_03_2
161,flu_00162,2005-12-26 to 2005-12-26,H5N1 subtype,Hunan (admin level 1),People's Republic of China,Gallus gallus; Anas,2008_06_06_1
162,flu_00163,2008-10-02 to 2008-11-14,H5N1 subtype,"Sukhothai (admin level 1); Uthai Thani (admin level 1); Amphoe Thung Saliam (admin level 2), Sukhothai (admin level 1); Pho Prathap Chang (admin level 2), Phichit (admin level 1); Sawankhalok (admin level 1)",Thailand,Aves; Gallus gallus; Anas; Homo sapiens,2008_11_14_2; 2008_11_07_4; 2008_10_02_3
163,flu_00164,2010-06-29 to 2010-06-29,H5N1 subtype,Tuva (admin level 1),Russia,Aves; Podiceps cristatus,2010_06_29_1
164,flu_00165,2014-12-16 to 2015-01-08,H5N2 subtype,"Whatcom County (admin level 2), Washington (admin level 1); Benton County (admin level 2), Mississippi (admin level 1); Washington (admin level 1)",United States of America,Aves; Gallus gallus; Anas; Galliformes,2014_12_29_2; 2014_12_16_1; 2015_01_08_7
165,flu_00166,2014-03-28 to 2014-03-28,H5N1 subtype,"Distrik Jessore (admin level 2), Khulna Division (admin level 1)",Bangladesh,Aves; Gallus gallus; Galliformes,2014_04_10_1
166,flu_00167,2011-01-29 to 2011-02-12,H5N1 subtype,"Russei Keo District (admin level 2), Phnom Penh (admin level 1); Kandal Province (admin level 1); Banteay Meanchey Province (admin level 1)",Cambodia,Gallus gallus; Homo sapiens; Galliformes,2011_02_11_8; 2011_02_11_4; 2011_02_28_5
167,flu_00168,2011-09-06 to 2011-09-15,H5N1 subtype,"Manikganj District (admin level 2), Dhaka Division (admin level 1); Chuadanga District (admin level 2), Khulna Division (admin level 1); Dhaka Division (admin level 1)",Bangladesh,Gallus gallus; Galliformes,2011_09_15_6; 2011_09_15_2
168,flu_00169,2008-08-28 to 2008-08-28,H5N1 subtype,"Lokossa (admin level 2), Mono Department (admin level 1); Parakou (admin level 2), Borgou Department (admin level 1)",Benin,Gallus gallus; Galliformes,2008_08_28_2
169,flu_00170,2009-01-20 to 2009-02-23,H5N1 subtype,British Columbia (admin level 1),Canada,Aves; Homo sapiens; Galliformes,2009_02_23_5; 2009_01_30_2
170,flu_00171,2007-07-03 to 2007-07-17,H5N1 subtype,"East Siberian Oblast (admin level 2), Russian Soviet Federative Socialist Republic (admin level 1); Buryatia (admin level 1); Tomsk Oblast (admin level 1)",Russia,Aves; Galliformes,2007_07_20_2; 2007_07_05_3
171,flu_00172,2008-06-19 to 2008-09-22,H5N1 subtype,"Quang Ngai (admin level 2), Quảng Ngãi (admin level 1); Ben Tre (admin level 1); Long An (admin level 1)",Vietnam,Aves; Gallus gallus; Anas; Homo sapiens; Galliformes,2008_08_11_4; 2008_08_22_2; 2008_08_15_4; 2008_07_18_2; 2008_10_02_2; 2008_06_19_3
172,flu_00173,2015-08-24 to 2015-12-04,H5N1 subtype,Vietnam (country),Vietnam,Aves,2015_12_04_4; 2015_10_16_4; 2015_08_24_7; 2015_09_04_3
173,flu_00174,2007-11-04 to 2007-11-04,H5N1 subtype,Fukui Prefecture (admin level 1),Japan,Aves; Galliformes,2007_02_16_3
174,flu_00175,2014-11-25 to 2015-01-08,Influenza A virus,Miyazaki Prefecture (admin level 1),Japan,Aves; Gallus gallus; Galliformes,2015_01_08_5; 2014_11_25_1
175,flu_00176,2011-06-29 to 2011-09-30,H5N1 subtype,"Minnesota (admin level 1); Wright County (admin level 2), Iowa (admin level 1); Hong Kong (admin level 1)",United States of America,Aves; Homo sapiens; Galliformes,2011_09_30_1; 2011_07_06_4; 2011_08_11_3
176,flu_00177,2015-08-07 to 2015-08-24,H5N1 subtype,State of Palestine (country),State of Palestine,Aves; Homo sapiens,2015_08_24_6; 2015_08_07_6
177,flu_00178,2012-02-09 to 2012-04-16,H5N1 subtype,"Kota Denpasar (admin level 2), Bali (admin level 1); West Java Province (admin level 1); North Sumatra Province (admin level 1); West Lombok Regency (admin level 2), West Nusa Tenggara (admin level 1); Bengkulu Province (admin level 1); Bali (admin level 1)",Indonesia,Aves; Gallus gallus; Anas; Homo sapiens; Galliformes,2012_02_22_6; 2012_04_12_6; 2012_03_12_5; 2012_04_09_4; 2012_02_29_6; 2012_04_16_1
178,flu_00179,2010-03-29 to 2010-03-29,H5N1 subtype,Varna Province (admin level 1),Bulgaria,Aves,2010_04_02_1
179,flu_00180,2012-08-30 to 2012-08-30,H5N1 subtype,"North 24 Parganas district (admin level 2), West Bengal (admin level 1)",India,Aves; Gallus gallus; Galliformes,2012_08_30_1
180,flu_00181,2015-06-10 to 2015-06-10,Influenza A virus,"Gangjin (admin level 2), South Jeolla Province (admin level 1); Seoul (admin level 1)",South Korea,Aves; Anas; Galliformes,2015_09_18_1
181,flu_00182,2008-04-30 to 2008-04-30,H5N1 subtype,"Shpola Raion (admin level 2), Cherkasy Oblast (admin level 1)",Ukraine,Aves; Gallus gallus; Homo sapiens,2008_04_30_4
182,flu_00183,2007-08-14 to 2007-11-01,H5N1 subtype,"West Jakarta (admin level 2), Jakarta (admin level 1); Bekasi Regency (admin level 2), West Java Province (admin level 1); Tangerang Selatan (admin level 2), Banten Province (admin level 1); Jakarta (admin level 1); Bogor Regency (admin level 2), West Java Province (admin level 1)",Indonesia,Gallus gallus; Anas; Homo sapiens; Galliformes,2007_10_05_3; 2012_02_02_8; 2007_11_01_4; 2007_08_14_2
183,flu_00184,2013-05-01 to 2013-06-17,H7N3 subtype,"Puebla (admin level 1); Aguascalientes (admin level 1); Guanajuato (admin level 1); Jalisco (admin level 1); Palmar de Bravo Municipality (admin level 2), Puebla (admin level 1)",Mexico,Aves; Homo sapiens; Galliformes,2013_05_13_2; 2013_05_23_1; 2013_06_17_2
184,flu_00185,2014-01-01 to 2014-01-01,H9N2 subtype,"Hong Kong (admin level 1); Shenzhen (admin level 2), Guangdong (admin level 1)",People's Republic of China,Homo sapiens,2014_01_09_9
185,flu_00186,2008-07-25 to 2008-09-08,H5N1 subtype,"New London County, Connecticut (admin level 2), Connecticut (admin level 1); California (admin level 1); La Crosse County (admin level 2), Wisconsin (admin level 1); Idaho (admin level 1)",United States of America,Aves; Gallus gallus; Homo sapiens; Galliformes,2008_09_08_4; 2008_09_08_2; 2008_07_25_5
186,flu_00187,2008-03-31 to 2008-05-12,H5N1 subtype,"Santa Terezinha do Progresso (admin level 2), Santa Catarina (admin level 1); South Gyeongsang Province (admin level 1); Naju (admin level 2), South Jeolla Province (admin level 1); Jeonju (admin level 2), North Jeolla Province (admin level 1); Daegu (admin level 1); Gimje (admin level 2), North Jeolla Province (admin level 1); Busan (admin level 1); Seongnam (admin level 2), Gyeonggi Province (admin level 1); Seoul (admin level 1)",South Korea,Aves; Gallus gallus; Anas; Galliformes,2008_05_16_3; 2008_05_02_4; 2008_04_15_3; 2008_04_18_3; 2008_07_25_1; 2008_05_09_2
187,flu_00188,2010-03-27 to 2010-03-27,H5N1 subtype,Tulcea County (admin level 1),Romania,Aves; Gallus gallus; Galliformes,2010_04_02_3
188,flu_00189,2010-07-21 to 2010-08-26,H5N1 subtype,Cairo Governorate (admin level 1); Dakahlia Governorate (admin level 1); Qalyubia Governorate (admin level 1),Egypt,Aves; Homo sapiens; Galliformes,2010_08_26_4; 2010_07_30_3; 2010_08_20_3; 2010_08_16_2; 2010_08_18_2
189,flu_00190,2011-04-21 to 2011-06-07,H5N1 subtype,Prey Veng Province (admin level 1); Phnom Penh (admin level 2),Cambodia,Homo sapiens; Galliformes,2011_06_20_5; 2011_04_28_7
190,flu_00191,2008-06-03 to 2008-06-03,H5N1 subtype,"Aomori Prefecture (admin level 1); Apriltsi Municipality (admin level 2), Lovech Province (admin level 1)",Bulgaria,Aves,2008_06_06_2
191,flu_00192,2007-08-17 to 2007-11-01,H5N1 subtype,"Tra Vinh (admin level 2), Trà Vinh (admin level 1); Cao Bang (admin level 1); Hoang Mai (admin level 2), Hanoi (admin level 1)",Vietnam,Aves; Gallus gallus; Anas; Galliformes,2007_08_17_3; 2007_10_29_4; 2007_11_01_3; 2007_09_04_3
192,flu_00193,2006-12-07 to 2007-02-02,H5N1 subtype,Hong Kong (admin level 1); Heilongjiang (admin level 1),People's Republic of China,Aves,2007_02_16_1; 2006_12_07_1
193,flu_00194,2008-10-24 to 2008-10-24,H5N3 subtype,"Goerlitz District (admin level 2), Dresden District (admin level 1); Leipzig District (admin level 1)",Germany,Aves; Anas; Galliformes,2008_10_24_3
194,flu_00195,2010-06-29 to 2010-08-18,H5N1 subtype,"Rajshahi Division (admin level 1); Narayanganj District (admin level 2), Dhaka Division (admin level 1)",Bangladesh,Gallus gallus; Sus scrofa; Anas; Galliformes,2010_08_18_3; 2010_06_29_2; 2010_08_16_3
195,flu_00196,2009-08-29 to 2009-08-29,H5N1 subtype,"distretto de Chittagong (admin level 2), Chattogram Division (admin level 1)",Bangladesh,Galliformes,2009_09_25_2
196,flu_00197,2007-05-03 to 2007-06-15,H5N1 subtype,"Dinajpur District, Bangladesh (admin level 2), Rangpur Division (admin level 1); distretto de Magura (admin level 2), Khulna Division (admin level 1); Rajshahi Division (admin level 1); Dhaka Division (admin level 1)",Bangladesh,Aves; Gallus gallus; Homo sapiens; Galliformes,2007_05_03_3; 2007_06_15_2; 2007_05_11_2
197,flu_00198,2014-12-20 to 2015-2-2,H5N8 subtype,"Grays Harbor County (admin level 2), Washington (admin level 1); Nevada (admin level 1); Clark County (admin level 2), Kansas (admin level 1); California (admin level 1); Oregon (admin level 1); Deschutes County (admin level 2), Oregon (admin level 1); Kings County (admin level 2), New York (admin level 1); Washington (admin level 1); Baja California Sur (admin level 1); Winston County (admin level 2), Mississippi (admin level 1); Canyon County (admin level 2), Idaho (admin level 1)",United States of America,Aves; Mareca americana; Gallus gallus; Anas; Galliformes,2014_12_29_4; 2015_02_23_6; 2015_03_02_3; 2015_03_06_1; 2015_01_16_1; 2015_02_23_7; 2015_02_06_9; 2014_12_23_3
198,flu_00199,2011-09-17 to 2011-09-17,H5N1 subtype,"Mahalapye (admin level 2), Central District (admin level 1)",Botswana,Homo sapiens,2011_11_17_8
199,flu_00200,2016-11-07 to 2016-12-19,H5N8 subtype,Krasnodar Krai (admin level 1),Russia,Aves; Sus scrofa; Homo sapiens; Galliformes,2016_12_29_8; 2016_12_06_16
200,flu_00201,2013-10-28 to 2013-10-28,H7N2 subtype,New South Wales (admin level 1),Australia,Gallus gallus; Anas; Galliformes,2013_10_28_2; 2013_10_28_7
201,flu_00202,2013-10-22 to 2013-11-15,H5N1 subtype,"Battambang Province (admin level 1); Romdoul District (admin level 2), Svay Rieng Province (admin level 1); Kampong Speu Province (admin level 1); Pailin Province (admin level 1); Pursat Province (admin level 1); Baray (distrito) (admin level 2), Kampong Thom Province (admin level 1)",Cambodia,Gallus gallus; Homo sapiens; Galliformes,2013_10_28_5; 2013_11_08_3; 2013_11_15_2; 2013_11_01_2
202,flu_00203,2012-01-16 to 2012-03-07,H5N1 subtype,"Thanh Hoa (admin level 2), Thanh Hóa (admin level 1); Kien Giang (admin level 1); Tra Vinh (admin level 2), Trà Vinh (admin level 1); Ho Chi Minh City (admin level 1); Bac Lieu (admin level 1); Ha Tinh (admin level 1)",Vietnam,Aves; Homo sapiens; Galliformes,2012_02_29_4; 2012_03_12_6; 2012_02_22_5; 2012_02_02_16
203,flu_00204,2014-08-12 to 2014-09-30,H5N6 subtype,"District de Thanh Xuan (admin level 2), Hanoi (admin level 1); Lang Son (admin level 2), Lạng Sơn (admin level 1); Ha Tinh (admin level 1); Quang Ngai (admin level 2), Quảng Ngãi (admin level 1); Lao Cai (admin level 1)",Vietnam,Aves; Gallus gallus; Anas; Homo sapiens; Galliformes,2014_08_15_1; 2014_09_10_1; 2014_09_30_3; 2014_08_29_1
204,flu_00205,2008-03-03 to 2008-03-16,H5N1 subtype,"Ninh Binh (admin level 2), Ninh Bình (admin level 1); Ca Mau (admin level 1)",Vietnam,Aves; Gallus gallus; Anas; Paradoxurus hermaphroditus; Galliformes,2008_03_28_3; 2008_03_14_2
205,flu_00206,2007-09-27 to 2007-09-27,H7N3 subtype,Saskatchewan (admin level 1),Canada,Gallus gallus; Homo sapiens; Galliformes,2007_10_05_2; 2007_09_28_2
206,flu_00207,2006-03-26 to 2006-03-26,H5N1 subtype,Dhaka Division (admin level 1),Bangladesh,Gallus gallus; Homo sapiens; Galliformes,2008_06_02_3
207,flu_00208,2010-05-28 to 2010-05-28,H5N1 subtype,"Zeeland (Noord-Brabant) (admin level 2), Landerd (admin level 1)",Netherlands,Aves; Gallus gallus; Galliformes,2010_05_28_8
208,flu_00209,2015-11-09 to 2015-11-09,H5N8 subtype,"East Siberian Oblast (admin level 2), Russian Soviet Federative Socialist Republic (admin level 1)",Russia,Aves; Gallus gallus; Anas; Galliformes,2015_11_09_1
209,flu_00210,2007-06-12 to 2007-07-27,H5N1 subtype,"Thai Binh illoqarfik (admin level 2), Thái Bình (admin level 1)",Vietnam,Anas; Galliformes,2007_06_12_4; 2007_07_27_3
210,flu_00211,2014-12-23 to 2015-01-07,H5N8 subtype,Germany (country),Germany,Aves; Galliformes,2014_12_23_2; 2015_01_08_2
211,flu_00212,2015-03-27 to 2015-03-27,H5N2 subtype,"Pope County (Minnesota) (admin level 2), Minnesota (admin level 1); Semnan Province (admin level 1)",Iran,Aves,2015_03_27_7
212,flu_00213,2013-02-22 to 2013-02-22,H5N1 subtype,Guanajuato (admin level 1),Mexico,Gallus gallus; Anas; Galliformes,2013_02_22_1
213,flu_00214,2007-02-16 to 2007-02-16,H5N1 subtype,Orenburg Oblast (admin level 1),Russia,Aves,2007_02_16_4
214,flu_00215,2014-04-22 to 2014-05-07,H5N6 subtype,Sichuan (admin level 1),People's Republic of China,Aves; Homo sapiens; Galliformes,2014_05_12_5
215,flu_00216,2017-05-05 to 2017-05-05,H5N8 subtype,England (admin level 1),United Kingdom,Aves; Gallus gallus,2017_05_12_11
216,flu_00217,2008-12-12 to 2008-12-12,H5N1 subtype,"Kamrup district (admin level 2), Assam (admin level 1)",India,Aves; Galliformes,2008_12_12_3
217,flu_00218,2011-06-22 to 2011-06-22,H5N1 subtype,Lower Saxony (admin level 1); North Rhine-Westphalia (admin level 1),Germany,Aves,2011_07_06_2
218,flu_00219,2012-12-14 to 2012-12-26,H5N1 subtype,Krasnodar Krai (admin level 1),Russia,Aves; Galliformes,2014_10_06_1; 2012_12_14_1
219,flu_00220,2014-10-06 to 2014-10-06,H5N1 subtype,Altai Krai (admin level 1),Russia,Aves; Gallus gallus; Anas,2014_10_06_1
220,flu_00221,2013-06-28 to 2013-06-28,H7N7 subtype,Lower Saxony (admin level 1),Germany,Aves; Galliformes,2013_06_28_1
221,flu_00222,2007-07-27 to 2007-07-27,H5N1 subtype,Manipur (admin level 1),India,Galliformes,2007_07_27_2
222,flu_00223,2015-05-01 to 2015-06-12,H7N9 subtype,Hubei (admin level 1); Shanghai (admin level 1); Jiangxi (admin level 1); Anhui (admin level 1),People's Republic of China,Homo sapiens,2015_05_01_8; 2015_05_29_7; 2015_06_12_5
223,flu_00224,2013-05-23 to 2013-05-23,H5N1 subtype,Lower Saxony (admin level 1),Germany,Aves; Homo sapiens; Galliformes,2013_05_23_5
224,flu_00225,2011-09-14 to 2011-09-26,H5N1 subtype,West Bengal (admin level 1); Jharkhand (admin level 1),India,Aves; Anas; Galliformes,2011_09_23_3; 2011_12_16_1
225,flu_00226,2007-11-14 to 2007-11-14,H5N1 subtype,Riyadh Region (admin level 1),Saudi Arabia,Aves; Gallus gallus; Galliformes,2007_11_23_2
226,flu_00227,2016-06-07 to 2016-06-19,H9N2 subtype,People's Republic of China (country),People's Republic of China,Aves; Gallus gallus; Homo sapiens,2016_06_24_6; 2016_06_07_1
227,flu_00228,2015-06-19 to 2015-07-31,H7N7 subtype,Germany (country),Germany,Aves; Gallus gallus; Homo sapiens,2015_07_31_1; 2015_06_19_1
228,flu_00229,2007-11-29 to 2007-11-29,H5N1 subtype,"Suffolk County (admin level 2), Massachusetts (admin level 1)",United States of America,Aves,2007_12_07_1
229,flu_00230,2016-01-22 to 2016-01-22,H5N2 subtype,Kaohsiung City (admin level 1),Taiwan,Aves; Galliformes,2016_01_22_5
230,flu_00231,2008-03-07 to 2008-03-07,H5N1 subtype,Basra Vilayet (admin level 1),Iraq,Galliformes,2008_03_07_3
231,flu_00232,2012-01-18 to 2012-01-18,H5N1 subtype,Banteay Meanchey Province (admin level 1),Cambodia,Gallus gallus; Homo sapiens; Galliformes,2012_02_02_14
232,flu_00233,2006-12-15 to 2006-12-15,H5N1 subtype,Little India (admin level 2),Singapore,Aves; Columbidae; Anser; Passeridae,2006_12_15_1
233,flu_00234,2016-10-22 to 2016-11-4,H5N8 subtype,"Madhya Pradesh (admin level 1); Distrito de Bhopal (admin level 2), Madhya Pradesh (admin level 1); Delhi (admin level 1); Alappuzha (admin level 2), Kerala (admin level 1); Punjab (admin level 1)",India,Aves; Gallus gallus; Anas; Ciconiidae; Galliformes,2016_11_15_12; 2016_11_07_3
234,flu_00235,2011-09-23 to 2011-09-23,H5N1 subtype,Hong Kong (admin level 1),People's Republic of China,Aves; Homo sapiens; Galliformes,2011_09_23_1
235,flu_00236,2015-03-31 to 2015-03-31,H5N1 subtype,"Kabupatén Tangerang (admin level 2), Banten Province (admin level 1)",Indonesia,Homo sapiens,2015_04_03_9
236,flu_00237,2010-06-28 to 2010-07-18,H5N1 subtype,"Thai Nguyen (admin level 2), Thái Nguyên (admin level 1); Gia Lai (admin level 1)",Vietnam,Aves; Anas; Galliformes,2010_08_20_2; 2010_07_02_3
237,flu_00238,2009-10-07 to 2009-11-16,H5N1 subtype,"Mueang Suphan Buri (admin level 2), Suphanburi (admin level 1); Nan (admin level 1)",Thailand,Aves; Anas; Galliformes,2009_11_20_6
238,flu_00239,2015-01-08 to 2015-01-30,H5N1 subtype,Nigeria (country),Nigeria,Aves,2015_01_30_3; 2015_01_23_6
239,flu_00240,2011-12-13 to 2011-12-16,H5N1 subtype,"Katchiungo (admin level 2), Huambo Province (admin level 1); Hong Kong (admin level 1)",Angola,Aves; Chroicocephalus ridibundus,2011_12_22_1
240,flu_00241,2007-04-06 to 2007-04-06,H5N1 subtype,Kampong Cham Province (admin level 1),Cambodia,Aves; Gallus gallus; Anas; Homo sapiens,2007_04_23_2
241,flu_00242,2017-03-06 to 2017-03-06,H5N8 subtype,Vienna (admin level 1),Austria,Pelecanidae,2017_03_22_1
242,flu_00243,2012-11-15 to 2012-11-15,H5N1 subtype,New South Wales (admin level 1),Australia,Aves; Gallus gallus; Homo sapiens,2012_11_15_3
243,flu_00244,2016-11-21 to 2016-11-23,H5N1 subtype,Bauchi State (admin level 1); Kano State (admin level 1),Nigeria,Gallus gallus; Anas,2016_12_06_15
244,flu_00245,2008-10-15 to 2008-10-15,H5N1 subtype,"Lower Saxony (admin level 1); Goerlitz District (admin level 2), Dresden District (admin level 1)",Germany,Aves; Galliformes,2008_10_16_2
245,flu_00246,2009-11-06 to 2009-11-06,H1N1 subtype,Hong Kong (admin level 1),People's Republic of China,Sus scrofa,2009_11_06_4
246,flu_00247,2008-08-27 to 2008-09-18,H5N1 subtype,Luang Prabang Province (admin level 1),Laos,Aves; Anas; Homo sapiens; Galliformes,2008_09_11_2; 2008_09_18_2
247,flu_00248,2009-08-06 to 2009-08-06,H5N1 subtype,Arkhangai Province (admin level 1),Mongolia,Aves; Anser,2009_08_28_1
248,flu_00249,2008-03-07 to 2008-03-07,H5N1 subtype,Phatthalung (admin level 1),Thailand,Anas; Galliformes,2008_03_07_4
249,flu_00250,2017-01-03 to 2017-02-07,H5N8 subtype,Wales (admin level 1),United Kingdom,Aves; Anas platyrhynchos; Gallus gallus; Anas; Galliformes,2017_02_07_14; 2017_01_10_20
250,flu_00251,2016-11-18 to 2017-01-10,H5N6 subtype,Hunan (admin level 1); Hong Kong (admin level 1),People's Republic of China,Aves; Gallus gallus; Homo sapiens; Galliformes,2016_12_06_20; 2017_01_10_10; 2016_12_01_11
